2014-02-22T15:44:52.991536Z <001>    11 MB info    | loading project file ./13_00_01.0250.appleseed.jonathans-mbp-2_lan...
2014-02-22T15:52:19.463095Z <007>    72 MB info    | rendering, 44.5% done
2014-02-22T15:52:20.804991Z <004>    72 MB info    | rendering, 44.9% done
2014-02-22T15:52:24.263050Z <003>    73 MB info    | rendering, 45.3% done
2014-02-22T15:52:24.304485Z <005>    73 MB info    | rendering, 45.7% done
2014-02-22T15:52:24.988872Z <002>    73 MB info    | rendering, 46.1% done
2014-02-22T15:52:32.871582Z <009>    73 MB info    | rendering, 46.5% done
2014-02-22T15:52:37.938319Z <007>    73 MB info    | rendering, 46.9% done
2014-02-22T15:52:39.163088Z <004>    74 MB info    | rendering, 47.3% done
2014-02-22T15:52:45.487104Z <006>    74 MB info    | rendering, 47.7% done
2014-02-22T15:53:07.136990Z <008>    74 MB info    | rendering, 48.0% done
2014-02-22T15:53:10.949058Z <003>    74 MB info    | rendering, 48.4% done
2014-02-22T15:53:17.445170Z <009>    75 MB info    | rendering, 48.8% done
2014-02-22T15:53:23.613745Z <005>    75 MB info    | rendering, 49.2% done
2014-02-22T15:53:24.373707Z <007>    75 MB info    | rendering, 49.6% done
2014-02-22T15:53:29.894860Z <002>    75 MB info    | rendering, 50.0% done
2014-02-22T15:53:52.979703Z <006>    75 MB info    | rendering, 50.4% done
2014-02-22T15:53:58.492235Z <004>    76 MB info    | rendering, 50.8% done
2014-02-22T15:54:17.552050Z <007>    76 MB info    | rendering, 51.2% done
2014-02-22T15:54:19.744389Z <008>    76 MB info    | rendering, 51.6% done
2014-02-22T15:54:20.133236Z <005>    76 MB info    | rendering, 52.0% done
2014-02-22T15:54:24.567232Z <006>    77 MB info    | rendering, 52.3% done
2014-02-22T15:54:30.992569Z <004>    77 MB info    | rendering, 52.7% done
2014-02-22T15:54:31.601756Z <009>    77 MB info    | rendering, 53.1% done
2014-02-22T15:54:35.841726Z <002>    77 MB info    | rendering, 53.5% done
2014-02-22T15:54:44.902083Z <003>    77 MB info    | rendering, 53.9% done
2014-02-22T15:54:48.088938Z <007>    78 MB info    | rendering, 54.3% done
2014-02-22T15:54:50.920954Z <008>    78 MB info    | rendering, 54.7% done
2014-02-22T15:54:51.607199Z <005>    78 MB info    | rendering, 55.1% done
2014-02-22T15:54:55.578750Z <006>    78 MB info    | rendering, 55.5% done
2014-02-22T15:55:02.696725Z <004>    79 MB info    | rendering, 55.9% done
2014-02-22T15:55:03.240399Z <009>    79 MB info    | rendering, 56.2% done
2014-02-22T15:55:07.863071Z <002>    79 MB info    | rendering, 56.6% done
2014-02-22T15:55:14.210486Z <006>    79 MB info    | rendering, 57.0% done
2014-02-22T15:55:18.072925Z <003>    80 MB info    | rendering, 57.4% done
2014-02-22T15:55:18.688172Z <005>    80 MB info    | rendering, 57.8% done
2014-02-22T15:55:20.706107Z <007>    80 MB info    | rendering, 58.2% done
2014-02-22T15:55:21.701217Z <004>    80 MB info    | rendering, 58.6% done
2014-02-22T15:55:24.617125Z <008>    80 MB info    | rendering, 59.0% done
2014-02-22T15:55:29.458399Z <009>    81 MB info    | rendering, 59.4% done
2014-02-22T15:55:31.758682Z <002>    81 MB info    | rendering, 59.8% done
2014-02-22T15:55:34.596394Z <006>    81 MB info    | rendering, 60.2% done
2014-02-22T15:55:39.566697Z <003>    81 MB info    | rendering, 60.5% done
2014-02-22T15:55:40.286138Z <005>    82 MB info    | rendering, 60.9% done
2014-02-22T15:55:51.793186Z <007>    82 MB info    | rendering, 61.3% done
2014-02-22T15:55:53.895832Z <004>    82 MB info    | rendering, 61.7% done
2014-02-22T15:56:00.631858Z <008>    82 MB info    | rendering, 62.1% done
2014-02-22T15:56:06.506953Z <009>    82 MB info    | rendering, 62.5% done
2014-02-22T15:56:08.006045Z <003>    83 MB info    | rendering, 62.9% done
2014-02-22T15:56:08.963460Z <002>    83 MB info    | rendering, 63.3% done
2014-02-22T15:56:11.016935Z <007>    83 MB info    | rendering, 63.7% done
2014-02-22T15:56:11.108374Z <006>    83 MB info    | rendering, 64.1% done
2014-02-22T15:56:11.176756Z <005>    84 MB info    | rendering, 64.5% done
2014-02-22T15:56:15.711032Z <004>    84 MB info    | rendering, 64.8% done
2014-02-22T15:56:22.302711Z <008>    84 MB info    | rendering, 65.2% done
2014-02-22T15:56:26.360244Z <009>    84 MB info    | rendering, 65.6% done
2014-02-22T15:56:28.989795Z <003>    84 MB info    | rendering, 66.0% done
2014-02-22T15:56:30.267047Z <002>    85 MB info    | rendering, 66.4% done
2014-02-22T15:56:32.026666Z <007>    85 MB info    | rendering, 66.8% done
2014-02-22T15:56:32.645108Z <005>    85 MB info    | rendering, 67.2% done
2014-02-22T15:56:32.927972Z <006>    85 MB info    | rendering, 67.6% done
2014-02-22T15:56:39.824687Z <004>    86 MB info    | rendering, 68.0% done
2014-02-22T15:56:56.457867Z <008>    86 MB info    | rendering, 68.4% done
2014-02-22T15:56:58.857380Z <009>    86 MB info    | rendering, 68.8% done
2014-02-22T15:57:01.319121Z <002>    86 MB info    | rendering, 69.1% done
2014-02-22T15:57:02.879791Z <007>    87 MB info    | rendering, 69.5% done
2014-02-22T15:57:03.787522Z <003>    87 MB info    | rendering, 69.9% done
2014-02-22T15:57:04.485701Z <006>    87 MB info    | rendering, 70.3% done
2014-02-22T15:57:05.882159Z <005>    87 MB info    | rendering, 70.7% done
2014-02-22T15:57:10.183110Z <004>    87 MB info    | rendering, 71.1% done
2014-02-22T15:57:28.104726Z <008>    88 MB info    | rendering, 71.5% done
2014-02-22T15:57:29.588545Z <009>    88 MB info    | rendering, 71.9% done
2014-02-22T15:57:37.029079Z <002>    88 MB info    | rendering, 72.3% done
2014-02-22T15:57:43.193325Z <007>    88 MB info    | rendering, 72.7% done
2014-02-22T15:57:44.946817Z <006>    89 MB info    | rendering, 73.0% done
2014-02-22T15:57:51.725858Z <003>    89 MB info    | rendering, 73.4% done
2014-02-22T15:57:53.846110Z <004>    89 MB info    | rendering, 73.8% done
2014-02-22T15:58:07.671822Z <008>    89 MB info    | rendering, 74.2% done
2014-02-22T15:58:24.471416Z <005>    89 MB info    | rendering, 74.6% done
2014-02-22T15:58:43.589344Z <009>    90 MB info    | rendering, 75.0% done
2014-02-22T15:58:44.252070Z <002>    90 MB info    | rendering, 75.4% done
2014-02-22T15:58:56.933128Z <004>    90 MB info    | rendering, 75.8% done
2014-02-22T15:58:58.573675Z <003>    90 MB info    | rendering, 76.2% done
2014-02-22T15:59:00.985761Z <007>    91 MB info    | rendering, 76.6% done
2014-02-22T15:59:01.587691Z <006>    91 MB info    | rendering, 77.0% done
2014-02-22T15:59:12.869140Z <008>    91 MB info    | rendering, 77.3% done
2014-02-22T15:59:18.451264Z <002>    91 MB info    | rendering, 77.7% done
2014-02-22T15:59:30.254560Z <004>    91 MB info    | rendering, 78.1% done
2014-02-22T15:59:38.799732Z <005>    92 MB info    | rendering, 78.5% done
2014-02-22T15:59:46.112095Z <006>    92 MB info    | rendering, 78.9% done
2014-02-22T15:59:46.641461Z <009>    92 MB info    | rendering, 79.3% done
2014-02-22T15:59:49.607942Z <008>    92 MB info    | rendering, 79.7% done
2014-02-22T15:59:56.901904Z <002>    92 MB info    | rendering, 80.1% done
2014-02-22T16:00:05.615990Z <003>    93 MB info    | rendering, 80.5% done
2014-02-22T16:00:10.732648Z <004>    93 MB info    | rendering, 80.9% done
2014-02-22T16:00:10.750314Z <007>    93 MB info    | rendering, 81.2% done
2014-02-22T16:00:35.506119Z <005>    93 MB info    | rendering, 81.6% done
2014-02-22T16:01:03.289755Z <006>    94 MB info    | rendering, 82.0% done
2014-02-22T16:01:14.118187Z <008>    94 MB info    | rendering, 82.4% done
2014-02-22T16:01:21.258107Z <009>    94 MB info    | rendering, 82.8% done
2014-02-22T16:01:39.285855Z <003>    94 MB info    | rendering, 83.2% done
2014-02-22T16:01:47.433218Z <004>    94 MB info    | rendering, 83.6% done
2014-02-22T16:01:50.092796Z <002>    95 MB info    | rendering, 84.0% done
2014-02-22T16:01:57.124464Z <007>    95 MB info    | rendering, 84.4% done
2014-02-22T16:02:11.029283Z <005>    95 MB info    | rendering, 84.8% done
2014-02-22T16:02:37.369131Z <006>    95 MB info    | rendering, 85.2% done
2014-02-22T16:02:45.704888Z <008>    96 MB info    | rendering, 85.5% done
2014-02-22T16:03:08.290332Z <009>    96 MB info    | rendering, 85.9% done
2014-02-22T16:03:21.271309Z <003>    96 MB info    | rendering, 86.3% done
2014-02-22T16:03:22.355161Z <004>    96 MB info    | rendering, 86.7% done
2014-02-22T16:03:22.533622Z <002>    96 MB info    | rendering, 87.1% done
2014-02-22T16:03:23.631371Z <007>    97 MB info    | rendering, 87.5% done
2014-02-22T16:03:29.369289Z <005>    97 MB info    | rendering, 87.9% done
2014-02-22T16:04:12.246616Z <006>    97 MB info    | rendering, 88.3% done
2014-02-22T16:04:45.938739Z <004>    97 MB info    | rendering, 88.7% done
2014-02-22T16:04:47.184319Z <008>    98 MB info    | rendering, 89.1% done
2014-02-22T16:05:03.347280Z <005>    98 MB info    | rendering, 89.5% done
2014-02-22T16:05:08.930866Z <002>    98 MB info    | rendering, 89.8% done
2014-02-22T16:05:10.514775Z <009>    98 MB info    | rendering, 90.2% done
2014-02-22T16:05:16.642526Z <007>    98 MB info    | rendering, 90.6% done
2014-02-22T16:05:18.877311Z <003>    99 MB info    | rendering, 91.0% done
2014-02-22T16:05:35.545957Z <006>    99 MB info    | rendering, 91.4% done
2014-02-22T16:05:51.670256Z <004>    99 MB info    | rendering, 91.8% done
2014-02-22T16:05:56.355783Z <008>    99 MB info    | rendering, 92.2% done
2014-02-22T16:06:06.595512Z <006>   100 MB info    | rendering, 92.6% done
2014-02-22T16:06:11.528716Z <005>   100 MB info    | rendering, 93.0% done
2014-02-22T16:06:22.569852Z <004>   100 MB info    | rendering, 93.4% done
2014-02-22T16:06:24.471877Z <007>   100 MB info    | rendering, 93.8% done
2014-02-22T16:06:30.639770Z <003>   100 MB info    | rendering, 94.1% done
2014-02-22T16:06:32.357744Z <002>   101 MB info    | rendering, 94.5% done
2014-02-22T16:06:32.564879Z <009>   101 MB info    | rendering, 94.9% done
2014-02-22T16:06:54.334394Z <004>   101 MB info    | rendering, 95.3% done
2014-02-22T16:06:56.492602Z <007>   101 MB info    | rendering, 95.7% done
2014-02-22T16:07:09.199051Z <008>   102 MB info    | rendering, 96.1% done
2014-02-22T16:07:12.366246Z <005>   102 MB info    | rendering, 96.5% done
2014-02-22T16:07:16.436033Z <006>   102 MB info    | rendering, 96.9% done
2014-02-22T16:07:40.472995Z <002>   102 MB info    | rendering, 97.3% done
2014-02-22T16:07:41.242289Z <009>   102 MB info    | rendering, 97.7% done
2014-02-22T16:07:44.628095Z <003>   102 MB info    | rendering, 98.0% done
2014-02-22T16:07:57.988733Z <004>   102 MB info    | rendering, 98.4% done
2014-02-22T16:08:02.665818Z <007>   102 MB info    | rendering, 98.8% done
2014-02-22T16:08:12.024887Z <006>   102 MB info    | rendering, 99.2% done
2014-02-22T16:08:12.688564Z <008>   101 MB info    | rendering, 99.6% done
2014-02-22T16:08:14.614456Z <005>   100 MB info    | rendering, 100.0% done
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | texture cache statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   performances     efficiency 100.0%  accesses 493,196,087  hits 493,185,872  misses 10,215
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | intersection statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   total rays       4,204,950,349
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   shading rays     4,204,950,349 (100.0%)
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   probe rays       0 (0.0%)
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | region tree access cache statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   combined         n/a
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-0          n/a
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-1          n/a
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | triangle tree access cache statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   combined         efficiency 100.0%  accesses 4,204,950,349  hits 4,204,950,341  misses 8
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-0          efficiency 100.0%  accesses 4,204,950,349  hits 4,204,950,341  misses 8
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-1          efficiency 0.0%  accesses 8  hits 0  misses 8
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | region kit access cache statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   combined         efficiency 89.9%  accesses 2,689,359,933  hits 2,416,929,072  misses 272,430,861
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-0          efficiency 76.5%  accesses 2,689,359,933  hits 2,057,049,424  misses 632,310,509
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-1          efficiency 56.9%  accesses 632,310,509  hits 359,879,648  misses 272,430,861
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | tessellation access cache statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   combined         efficiency 89.9%  accesses 2,689,359,933  hits 2,416,929,072  misses 272,430,861
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-0          efficiency 76.5%  accesses 2,689,359,933  hits 2,057,049,424  misses 632,310,509
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   stage-1          efficiency 56.9%  accesses 632,310,509  hits 359,879,648  misses 272,430,861
2014-02-22T16:08:14.620074Z <001>    99 MB debug   | path tracing statistics:
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   path count       382,466,107
2014-02-22T16:08:14.620074Z <001>    99 MB debug   |   path length      avg 2.6  min 1  max 4  dev 0.8
2014-02-22T16:08:14.620248Z <001>    99 MB debug   | texture store statistics:
2014-02-22T16:08:14.620248Z <001>    99 MB debug   |   performances     efficiency 88.7%  accesses 10,215  hits 9,058  misses 1,157
2014-02-22T16:08:14.620248Z <001>    99 MB debug   |   peak size        6.6 MB
2014-02-22T16:08:14.621255Z <001>    99 MB info    | rendering finished in 23 minutes 21.507 seconds.
2014-02-22T16:08:14.621301Z <001>    99 MB info    | writing frame to disk...
2014-02-22T16:08:14.939156Z <001>   107 MB info    | wrote image file ./_renders/13_00_01.0250.exr in 272 ms.
2014-02-22T16:08:15.135183Z <001>   107 MB info    | wrote image file ./_renders/13_00_01.0250.Home_set_01_laptop_light_mat_laptop_screenlight_emission.exr in 195 ms.
2014-02-22T16:08:15.415040Z <001>   107 MB info    | wrote image file ./_renders/13_00_01.0250._laptop_fill_laptop_fillShape.exr in 280 ms.
2014-02-22T16:08:15.718649Z <001>   108 MB info    | wrote image file ./_renders/13_00_01.0250.light_skylight_emission.exr in 304 ms.
2014-02-22T16:08:16.115803Z <001>   108 MB info    | wrote image file ./_renders/13_00_01.0250.light_mat_sun_filllight_emission.exr in 397 ms.
2014-02-22T16:08:16.305810Z <001>   108 MB info    | wrote image file ./_renders/13_00_01.0250._sun_sunShape.exr in 190 ms.
2014-02-22T16:08:16.367053Z <001>   108 MB info    | wrote image file ./_renders/13_00_01.0250.window_matte.exr in 61 ms.
2014-02-22T16:08:16.367105Z <001>   108 MB info    | deleting assembly tree...
2014-02-22T16:08:16.367122Z <001>   108 MB info    | deleting triangle tree #1778...
2014-02-22T16:08:16.801733Z <001>    11 MB info    | loading project file ./13_00_01.0373.appleseed.jonathans-mbp-2_lan...
2014-02-22T16:08:16.822535Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_arm_Shape2_1_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.822693Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_arm_Shape1_2_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.822872Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_polySurfaceShape16_3_373.obj (1 object, 36 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.823055Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_arm_Shape5_4_373.obj (1 object, 60 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.823175Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_arm_Shape4_5_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.823294Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_arm_Shape3_6_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.823456Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_wire_Shape1_7_373.obj (1 object, 40 vertices, 70 triangles) in 0 ms.
2014-02-22T16:08:16.823742Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_headShape_8_373.obj (1 object, 133 vertices, 240 triangles) in 0 ms.
2014-02-22T16:08:16.823971Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_arm_Shape6_9_373.obj (1 object, 96 vertices, 172 triangles) in 0 ms.
2014-02-22T16:08:16.824158Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_wire_Shape2_10_373.obj (1 object, 70 vertices, 130 triangles) in 0 ms.
2014-02-22T16:08:16.824517Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_plugShape_11_6.obj (1 object, 219 vertices, 406 triangles) in 0 ms.
2014-02-22T16:08:16.824674Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_geo_lamp_baseShape_12_6.obj (1 object, 34 vertices, 64 triangles) in 0 ms.
2014-02-22T16:08:16.824811Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_angle_poise_lamp_pCylinderShape18_13_6.obj (1 object, 20 vertices, 30 triangles) in 0 ms.
2014-02-22T16:08:16.825389Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_front_wheelShape_16_6.obj (1 object, 476 vertices, 660 triangles) in 1 ms.
2014-02-22T16:08:16.825917Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_forksShape_15_6.obj (1 object, 277 vertices, 514 triangles) in 0 ms.
2014-02-22T16:08:16.826164Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_chainShape_17_6.obj (1 object, 78 vertices, 144 triangles) in 0 ms.
2014-02-22T16:08:16.826725Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_back_wheelShape_18_6.obj (1 object, 428 vertices, 564 triangles) in 0 ms.
2014-02-22T16:08:16.826876Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_left_pedalShape_20_6.obj (1 object, 28 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.827019Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_right_pedalShape_21_6.obj (1 object, 28 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.827214Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_pedalsShape_19_6.obj (1 object, 90 vertices, 160 triangles) in 0 ms.
2014-02-22T16:08:16.827787Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_bike1_geo_bike_bodyShape_14_6.obj (1 object, 398 vertices, 724 triangles) in 1 ms.
2014-02-22T16:08:16.828049Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape1_22_6.obj (1 object, 108 vertices, 212 triangles) in 0 ms.
2014-02-22T16:08:16.828232Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape3_23_6.obj (1 object, 60 vertices, 116 triangles) in 0 ms.
2014-02-22T16:08:16.828487Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape4_24_6.obj (1 object, 90 vertices, 176 triangles) in 0 ms.
2014-02-22T16:08:16.828743Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape5_25_6.obj (1 object, 124 vertices, 244 triangles) in 0 ms.
2014-02-22T16:08:16.829035Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape6_26_6.obj (1 object, 95 vertices, 186 triangles) in 0 ms.
2014-02-22T16:08:16.829383Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape10_27_6.obj (1 object, 124 vertices, 244 triangles) in 0 ms.
2014-02-22T16:08:16.829628Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape11_28_6.obj (1 object, 108 vertices, 212 triangles) in 0 ms.
2014-02-22T16:08:16.829804Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape12_29_6.obj (1 object, 60 vertices, 116 triangles) in 0 ms.
2014-02-22T16:08:16.830080Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_pCubeShape13_30_6.obj (1 object, 95 vertices, 186 triangles) in 0 ms.
2014-02-22T16:08:16.830955Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_polySurfaceShape11_31_6.obj (1 object, 604 vertices, 1,188 triangles) in 1 ms.
2014-02-22T16:08:16.831259Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_books_polySurfaceShape23_32_6.obj (1 object, 164 vertices, 306 triangles) in 0 ms.
2014-02-22T16:08:16.831424Z <001>    13 MB info    | loaded mesh file ./_geometry/Home_set_01_box_table1_geo_box_tableShape_33_6.obj (1 object, 47 vertices, 88 triangles) in 0 ms.
2014-02-22T16:08:16.833628Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_cacti1_geo_cactus_Shape1_34_6.obj (1 object, 2,099 vertices, 1,842 triangles) in 2 ms.
2014-02-22T16:08:16.833857Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_cacti1_geo_cactus_Shape2_35_6.obj (1 object, 71 vertices, 130 triangles) in 0 ms.
2014-02-22T16:08:16.834467Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_cacti1_geo_cactus_Shape3_36_6.obj (1 object, 501 vertices, 589 triangles) in 1 ms.
2014-02-22T16:08:16.834667Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_cerial_box_geo_cerial_box_bagShape_38_6.obj (1 object, 85 vertices, 152 triangles) in 0 ms.
2014-02-22T16:08:16.834947Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_cerial_box_geo_cerial_boxShape_37_6.obj (1 object, 110 vertices, 193 triangles) in 0 ms.
2014-02-22T16:08:16.835119Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_chopping_board_geo_chopping_boardShape_39_6.obj (1 object, 47 vertices, 82 triangles) in 0 ms.
2014-02-22T16:08:16.835299Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_coke_can_geo_coke_canShape_40_6.obj (1 object, 77 vertices, 146 triangles) in 0 ms.
2014-02-22T16:08:16.835483Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_coke_can1_geo_coke_canShape_41_6.obj (1 object, 77 vertices, 146 triangles) in 0 ms.
2014-02-22T16:08:16.835665Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_coke_can2_geo_coke_canShape_42_6.obj (1 object, 77 vertices, 146 triangles) in 0 ms.
2014-02-22T16:08:16.835846Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_coke_can3_geo_coke_canShape_43_6.obj (1 object, 77 vertices, 146 triangles) in 0 ms.
2014-02-22T16:08:16.836024Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_coke_can4_geo_coke_canShape_44_6.obj (1 object, 77 vertices, 146 triangles) in 0 ms.
2014-02-22T16:08:16.836200Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_coke_can5_geo_coke_canShape_45_6.obj (1 object, 77 vertices, 146 triangles) in 0 ms.
2014-02-22T16:08:16.836306Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_cutting_mat_geo_cutting_matShape_46_6.obj (1 object, 8 vertices, 12 triangles) in 0 ms.
2014-02-22T16:08:16.836550Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dead_plant_geo_dead_plantShape_47_6.obj (1 object, 168 vertices, 226 triangles) in 0 ms.
2014-02-22T16:08:16.836763Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_bowl_0Shape1_48_6.obj (1 object, 112 vertices, 220 triangles) in 0 ms.
2014-02-22T16:08:16.836962Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_forkShape_49_6.obj (1 object, 96 vertices, 188 triangles) in 0 ms.
2014-02-22T16:08:16.837099Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_knifeShape_50_6.obj (1 object, 33 vertices, 62 triangles) in 0 ms.
2014-02-22T16:08:16.837288Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_plate_0Shape1_51_6.obj (1 object, 82 vertices, 160 triangles) in 0 ms.
2014-02-22T16:08:16.837472Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_saucer_0Shape1_52_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.837830Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_spaghetti_plateShape_53_6.obj (1 object, 260 vertices, 432 triangles) in 0 ms.
2014-02-22T16:08:16.838065Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_spatula_endShape_55_6.obj (1 object, 104 vertices, 228 triangles) in 0 ms.
2014-02-22T16:08:16.838225Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_spatula_handleShape_54_6.obj (1 object, 36 vertices, 72 triangles) in 0 ms.
2014-02-22T16:08:16.838402Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_table_spoonShape_56_6.obj (1 object, 52 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.838728Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_table_wooden_spoonShape_57_6.obj (1 object, 66 vertices, 128 triangles) in 0 ms.
2014-02-22T16:08:16.838976Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishes_geo_tea_spoonShape_58_6.obj (1 object, 52 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.839667Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_dishrack1_geo_dishrackShape_59_6.obj (1 object, 432 vertices, 664 triangles) in 1 ms.
2014-02-22T16:08:16.839925Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_door_geo_door_knobsShape_61_6.obj (1 object, 50 vertices, 84 triangles) in 0 ms.
2014-02-22T16:08:16.840169Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_door_outputCloth1_62_6.obj (1 object, 82 vertices, 130 triangles) in 0 ms.
2014-02-22T16:08:16.840831Z <001>    14 MB info    | loaded mesh file ./_geometry/Home_set_01_door_outputCloth2_63_6.obj (1 object, 550 vertices, 1,020 triangles) in 1 ms.
